order_id,customer_id,product_id,order_date,quantity,payment_method
O02391,C0254,P024,2023-06-12,5,Card
O02392,C0162,P030,2023-10-26,1,Cash
O02393,C1127,P070,2023-06-09,1,Online
O02394,C1183,P070,2023-10-09,3,Online
O02395,C0610,P013,2023-12-03,4,Card
O02396,C0861,P012,2023-06-09,3,Cash
O02397,C0107,P018,2024-01-15,1,Card
O02398,C0009,P014,2024-04-30,4,Card
O02399,C0740,P052,2023-08-29,5,Card
O02400,C0326,P076,2023-05-16,5,Card
O02401,C0685,P022,2023-02-11,2,Online
O02402,C1166,P014,2024-04-15,1,Cash
O02403,C0260,P022,2023-04-22,5,Card
O02404,C0011,P067,2023-07-28,3,Online
O02405,C0385,P064,2024-02-11,5,Card
O02406,C0881,P028,2023-01-31,5,Online
O02407,C0395,P068,2023-07-18,3,Cash
O02408,C0829,P076,2023-03-11,4,Online
O02409,C0552,P032,2023-05-28,5,Card
O02410,C0861,P033,2023-12-28,5,Cash
O02411,C0235,P052,2023-01-01,5,Card
O02412,C0519,P017,2024-01-18,5,Card
O02413,C1189,P016,2024-02-21,2,Card
O02414,C0083,P030,2023-12-31,2,Online
O02415,C0148,P051,2023-01-24,2,Card
O02416,C0231,P074,2023-05-22,1,Online
O02417,C0227,P002,2023-04-18,4,Card
O02418,C0423,P058,2023-06-24,2,Card
O02419,C0253,P048,2024-01-06,3,Cash
O02420,C1063,P036,2023-07-13,4,Online
O02421,C0299,P027,2023-04-14,4,Cash
O02422,C0498,P063,2023-04-07,4,Cash
O02423,C0101,P033,2023-08-12,1,Cash
O02424,C0325,P008,2023-08-26,1,Online
O02425,C1074,P038,2023-08-23,2,Cash
O02426,C0589,P019,2023-02-26,3,Cash
O02427,C0873,P002,2023-04-01,4,Online
O02428,C0931,P045,2023-02-03,3,Online
O02429,C0921,P026,2023-04-25,3,Cash
O02430,C0800,P035,2024-05-08,2,Cash
O02431,C0898,P018,2023-04-23,1,Card
O02432,C0996,P050,2023-11-27,2,Online
O02433,C0297,P015,2023-09-18,3,Online
O02434,C1070,P033,2023-07-09,1,Cash
O02435,C1058,P040,2024-03-17,4,Card
O02436,C1162,P014,2023-02-02,2,Cash
O02437,C0501,P072,2023-05-10,5,Online
O02438,C1086,P024,2024-02-14,4,Online
O02439,C0306,P003,2023-01-02,3,Online
O02440,C1135,P054,2024-01-30,5,Cash
O02441,C0986,P025,2023-01-01,2,Card
O02442,C0628,P055,2024-01-11,3,Online
O02443,C0557,P076,2024-02-16,2,Online
O02444,C1158,P073,2023-07-25,3,Card
O02445,C0967,P080,2023-07-14,2,Card
O02446,C0094,P044,2023-06-16,3,Cash
O02447,C0494,P069,2024-01-24,3,Cash
O02448,C0883,P072,2023-04-27,1,Online
O02449,C0212,P073,2023-02-09,2,Card
O02450,C0090,P027,2023-07-30,4,Cash
O02451,C0149,P014,2023-10-01,5,Cash
O02452,C0278,P029,2024-01-03,2,Card
O02453,C0199,P005,2023-07-09,3,Card
O02454,C0838,P016,2024-04-15,3,Online
O02455,C0922,P027,2023-10-29,1,Cash
O02456,C0485,P079,2024-04-17,1,Card
O02457,C0513,P077,2024-02-17,5,Online
O02458,C0494,P006,2023-11-19,4,Online
O02459,C1109,P022,2023-05-22,1,Cash
O02460,C0444,P053,2024-02-23,3,Card
O02461,C1032,P075,2023-02-15,2,Online
O02462,C0001,P055,2023-05-23,3,Cash
O02463,C0927,P072,2024-01-21,2,Card
O02464,C0200,P074,2024-01-14,1,Online
O02465,C0395,P023,2023-05-21,2,Card
O02466,C0093,P023,2024-01-13,2,Card
O02467,C0272,P038,2023-04-12,4,Card
O02468,C0921,P029,2023-12-05,5,Card
O02469,C0242,P027,2023-01-17,3,Online
O02470,C0614,P056,2024-01-23,2,Online
O02471,C0326,P061,2023-02-02,4,Card
O02472,C0768,P005,2023-03-29,5,Card
O02473,C0861,P014,2023-12-17,1,Card
O02474,C0150,P020,2023-04-19,4,Card
O02475,C0470,P022,2023-08-11,3,Online
O02476,C1137,P068,2023-09-24,5,Online
O02477,C0928,P021,2023-06-18,5,Online
O02478,C1162,P028,2023-12-05,4,Cash
O02479,C0912,P036,2023-03-30,3,Cash
O02480,C0439,P003,2023-11-07,2,Cash
O02481,C0770,P069,2023-06-01,4,Card
O02482,C1191,P015,2024-03-23,2,Card
O02483,C1093,P015,2023-04-28,5,Cash
O02484,C1190,P018,2023-07-22,1,Online
O02485,C1104,P030,2023-04-03,2,Card
O02486,C0104,P066,2024-04-09,5,Online
O02487,C0152,P031,2024-03-28,5,Online
O02488,C0695,P068,2023-02-12,5,Card
O02489,C0535,P043,2023-05-13,5,Card
O02490,C0366,P006,2024-02-28,4,Cash
O02491,C0421,P018,2024-03-11,2,Online
O02492,C0184,P067,2023-11-22,2,Online
O02493,C0147,P055,2023-08-15,5,Card
O02494,C0660,P059,2024-01-13,2,Online
O02495,C0692,P004,2023-05-22,1,Card
O02496,C0056,P004,2024-02-04,1,Card
O02497,C0338,P075,2023-06-15,1,Card
O02498,C0390,P062,2023-12-19,1,Cash
O02499,C1104,P048,2024-02-06,1,Online
O02500,C0053,P020,2024-01-19,3,Cash
O02501,C0236,P065,2023-07-14,3,Cash
O02502,C0327,P011,2023-05-14,5,Card
O02503,C1181,P070,2023-11-04,4,Cash
O02504,C1070,P010,2023-09-09,2,Card
O02505,C0592,P065,2024-02-27,5,Card
O02506,C0778,P061,2023-06-10,1,Online
O02507,C0958,P004,2023-08-11,1,Online
O02508,C0006,P034,2023-01-26,2,Cash
O02509,C0700,P012,2023-06-26,3,Online
O02510,C0564,P068,2023-09-22,2,Cash
O02511,C1154,P016,2023-07-13,2,Cash
O02512,C0552,P066,2023-03-18,2,Cash
O02513,C0101,P047,2023-07-09,3,Card
O02514,C1182,P049,2024-02-06,1,Online
O02515,C0081,P061,2024-01-01,1,Cash
O02516,C0493,P053,2023-04-17,5,Online
O02517,C0943,P080,2023-10-13,3,Card
O02518,C1077,P024,2024-01-31,2,Card
O02519,C0549,P007,2023-02-01,1,Cash
O02520,C1083,P016,2023-05-10,5,Online
O02521,C0011,P034,2024-01-14,3,Online
O02522,C1122,P061,2023-04-01,4,Card
O02523,C0398,P049,2023-09-22,2,Online
O02524,C0132,P052,2023-11-28,3,Card
O02525,C0135,P019,2023-03-21,4,Online
O02526,C0605,P022,2023-12-14,5,Online
O02527,C0630,P053,2023-11-27,3,Card
O02528,C0498,P054,2023-01-11,2,Cash
O02529,C1083,P056,2024-01-05,2,Card
O02530,C0516,P011,2023-06-08,4,Card
O02531,C0800,P038,2024-02-25,4,Card
O02532,C0766,P038,2023-07-01,1,Card
O02533,C0470,P048,2023-07-26,3,Online
O02534,C0383,P038,2023-12-16,2,Online
O02535,C0174,P061,2023-01-12,4,Cash
O02536,C0574,P038,2023-07-30,5,Online
O02537,C1087,P065,2024-05-06,1,Card
O02538,C0224,P048,2024-01-10,2,Online
O02539,C1026,P067,2023-12-24,2,Cash
O02540,C0275,P060,2023-06-19,5,Online
O02541,C0697,P005,2023-02-01,3,Online
O02542,C0118,P038,2023-11-24,2,Card
O02543,C0443,P027,2024-04-14,3,Card
O02544,C1078,P033,2024-02-29,5,Cash
O02545,C0251,P051,2024-03-28,2,Card
O02546,C0210,P012,2024-02-17,1,Online
O02547,C0932,P068,2023-11-04,4,Online
O02548,C0254,P070,2024-03-25,1,Online
O02549,C0407,P031,2024-05-14,5,Card
O02550,C0406,P064,2023-11-20,2,Card
O02551,C0662,P029,2023-07-27,1,Cash
O02552,C0072,P010,2024-03-13,1,Online
O02553,C1035,P064,2024-01-25,3,Cash
O02554,C0946,P065,2023-02-18,4,Online
O02555,C1075,P002,2024-01-04,1,Card
O02556,C0055,P004,2023-04-17,5,Card
O02557,C0850,P015,2023-06-21,5,Card
O02558,C1073,P002,2024-03-04,2,Online
O02559,C0684,P061,2023-07-13,4,Cash
O02560,C0581,P077,2024-01-09,1,Online
O02561,C0851,P001,2024-04-09,5,Online
O02562,C0803,P048,2023-04-20,5,Cash
O02563,C0119,P010,2023-03-10,3,Online
O02564,C0253,P068,2023-02-06,5,Cash
O02565,C1105,P038,2023-02-25,2,Card
O02566,C1086,P062,2023-07-23,3,Card
O02567,C0286,P053,2023-10-28,2,Card
O02568,C0323,P028,2024-02-22,5,Online
O02569,C0303,P010,2023-09-16,2,Cash
O02570,C0687,P044,2023-05-21,4,Card
O02571,C0523,P005,2023-02-17,3,Card
O02572,C1098,P053,2023-09-24,1,Cash
O02573,C0044,P044,2023-11-19,2,Cash
O02574,C0810,P055,2024-04-24,4,Online
O02575,C1064,P013,2023-01-24,1,Online
O02576,C0874,P003,2023-03-07,1,Card
O02577,C0114,P067,2024-03-23,2,Cash
O02578,C0815,P078,2023-07-19,1,Card
O02579,C0316,P059,2023-07-17,1,Cash
O02580,C0436,P013,2024-04-26,2,Card
O02581,C0698,P046,2023-05-11,1,Cash
O02582,C1127,P024,2023-09-18,4,Online
O02583,C0995,P063,2023-02-25,4,Online
O02584,C0293,P080,2023-11-26,2,Online
O02585,C0541,P038,2024-03-01,1,Card
O02586,C0623,P071,2023-05-04,1,Online
O02587,C0398,P044,2023-08-18,3,Card
O02588,C1127,P068,2023-09-02,2,Cash
O02589,C0435,P030,2023-01-24,3,Online
O02590,C0255,P007,2024-01-06,1,Online
O02591,C0925,P003,2023-07-09,5,Card
O02592,C0755,P073,2023-09-17,5,Online
O02593,C0593,P037,2023-02-03,5,Card
O02594,C0033,P058,2024-04-23,3,Online
O02595,C0340,P052,2024-02-18,5,Online
O02596,C0862,P080,2023-10-21,5,Cash
O02597,C0608,P071,2024-03-21,5,Online
O02598,C0935,P012,2024-01-17,5,Cash
O02599,C1097,P047,2023-03-16,5,Cash
O02600,C1165,P032,2023-11-23,2,Cash
O02601,C0211,P038,2023-10-17,1,Online
O02602,C0635,P073,2024-03-30,5,Card
O02603,C0359,P025,2024-05-03,1,Card
O02604,C0457,P038,2024-03-05,2,Cash
O02605,C1155,P072,2023-07-26,1,Cash
O02606,C0048,P072,2023-11-15,4,Card
O02607,C0242,P059,2023-07-23,4,Card
O02608,C0906,P023,2023-11-25,2,Cash
O02609,C0468,P067,2023-10-15,5,Card
O02610,C0741,P032,2023-06-16,5,Card
O02611,C1150,P003,2023-12-03,3,Card
O02612,C0706,P053,2024-04-04,1,Card
O02613,C1160,P079,2024-04-06,4,Cash
O02614,C1125,P019,2023-01-16,4,Online
O02615,C0735,P070,2024-01-26,2,Cash
O02616,C0545,P012,2023-12-05,5,Cash
O02617,C0775,P045,2023-10-21,4,Online
O02618,C0444,P002,2023-02-07,5,Cash
O02619,C0873,P013,2024-02-19,2,Card
O02620,C1083,P041,2024-02-18,5,Cash
O02621,C0247,P033,2024-04-17,2,Cash
O02622,C1109,P020,2023-07-24,2,Online
O02623,C0637,P066,2024-02-12,3,Online
O02624,C0084,P004,2024-04-05,2,Cash
O02625,C0459,P001,2024-01-21,1,Online
O02626,C1053,P056,2024-03-12,5,Cash
O02627,C0798,P009,2024-04-09,1,Card
O02628,C0793,P065,2024-03-02,2,Card
O02629,C0396,P079,2023-02-11,3,Card
O02630,C0136,P049,2023-01-25,5,Card
O02631,C0572,P011,2023-11-10,3,Online
O02632,C0150,P042,2023-11-07,1,Cash
O02633,C0363,P067,2023-07-28,2,Online
O02634,C0908,P053,2024-05-01,2,Card
O02635,C0755,P029,2024-01-09,3,Cash
O02636,C1015,P057,2023-01-09,4,Online
O02637,C0801,P021,2023-05-25,1,Online
O02638,C0920,P018,2024-04-27,4,Cash
O02639,C0267,P077,2023-12-10,2,Cash
O02640,C1138,P012,2023-01-10,4,Online
O02641,C0972,P050,2023-11-17,1,Card
O02642,C0137,P034,2023-10-17,1,Cash
O02643,C1074,P069,2024-04-24,3,Card
O02644,C0400,P026,2024-05-11,2,Cash
O02645,C0183,P017,2023-04-29,3,Cash
O02646,C0351,P026,2024-01-02,3,Cash
O02647,C0957,P070,2023-02-25,1,Cash
O02648,C0420,P022,2023-01-06,1,Card
O02649,C0335,P001,2023-11-05,4,Card
O02650,C0865,P031,2023-04-23,5,Online
O02651,C0272,P060,2023-06-12,4,Online
O02652,C0707,P049,2023-10-21,1,Card
O02653,C0917,P010,2023-04-22,5,Cash
O02654,C0542,P076,2023-06-07,1,Online
O02655,C0346,P075,2024-05-07,3,Card
O02656,C0811,P038,2023-03-14,5,Card
O02657,C0194,P056,2024-05-13,3,Cash
O02658,C0485,P058,2023-01-28,2,Online
O02659,C0209,P051,2023-05-09,4,Online
O02660,C0291,P060,2023-02-25,4,Online
O02661,C0349,P024,2023-09-20,1,Card
O02662,C0331,P012,2024-03-02,4,Online
O02663,C0374,P014,2023-10-02,2,Cash
O02664,C0860,P022,2023-09-23,5,Online
O02665,C1007,P078,2023-06-24,4,Card
O02666,C0873,P030,2024-01-24,5,Card
O02667,C0236,P066,2024-03-24,2,Online
O02668,C0653,P053,2023-12-15,1,Cash
O02669,C1173,P058,2023-04-28,1,Cash
O02670,C1116,P055,2024-02-07,4,Online
O02671,C0244,P059,2024-04-19,4,Online
O02672,C0825,P064,2023-02-01,2,Cash
O02673,C0301,P002,2023-09-23,3,Card
O02674,C1108,P019,2023-07-12,1,Online
O02675,C0351,P024,2024-03-06,2,Online
O02676,C0672,P021,2023-06-28,1,Cash
O02677,C0750,P002,2023-12-14,3,Online
O02678,C0215,P034,2023-08-18,4,Online
O02679,C0150,P067,2023-03-18,2,Card
O02680,C0285,P042,2023-10-20,5,Cash
O02681,C0936,P077,2024-05-11,1,Online
O02682,C1095,P035,2023-10-30,2,Cash
O02683,C1110,P037,2023-11-16,5,Card
O02684,C0325,P017,2024-05-02,1,Cash
O02685,C0070,P078,2024-02-13,2,Online
O02686,C1111,P056,2024-03-06,5,Online
O02687,C0514,P065,2023-12-21,3,Online
O02688,C0611,P078,2023-03-08,3,Online
O02689,C1049,P071,2023-11-09,1,Online
O02690,C0581,P045,2023-02-13,4,Online
O02691,C1040,P059,2023-10-07,1,Online
O02692,C0904,P012,2023-12-02,3,Card
O02693,C1115,P052,2023-05-01,4,Cash
O02694,C0402,P070,2023-09-02,2,Card
O02695,C0926,P036,2024-04-23,4,Card
O02696,C0131,P060,2024-05-08,4,Online
O02697,C1009,P050,2023-09-30,5,Card
O02698,C1177,P056,2024-03-14,5,Cash
O02699,C0316,P017,2024-01-03,3,Online
O02700,C0402,P064,2023-10-23,1,Online
O02701,C0652,P068,2023-09-30,1,Cash
O02702,C0382,P031,2023-11-26,3,Card
O02703,C0552,P004,2023-12-23,3,Cash
O02704,C0680,P059,2023-07-15,5,Card
O02705,C0256,P022,2023-01-16,3,Online
O02706,C0702,P048,2023-04-01,3,Cash
O02707,C1073,P051,2023-04-04,4,Online
O02708,C0402,P018,2023-07-21,3,Online
O02709,C0381,P032,2023-05-31,2,Online
O02710,C1180,P035,2023-09-30,4,Card
O02711,C0399,P070,2024-03-19,5,Card
O02712,C0830,P022,2023-06-24,3,Card
O02713,C0672,P024,2023-12-17,5,Cash
O02714,C0990,P023,2024-01-05,3,Cash
O02715,C1179,P022,2023-03-27,4,Online
O02716,C0456,P044,2023-04-24,5,Online
O02717,C0758,P014,2024-02-05,2,Online
O02718,C1147,P051,2023-02-24,3,Cash
O02719,C1003,P067,2023-01-14,3,Cash
O02720,C1145,P042,2024-05-01,1,Online
O02721,C0999,P037,2023-06-14,3,Card
O02722,C0398,P040,2023-01-04,5,Card
O02723,C1050,P074,2024-03-25,1,Card
O02724,C0986,P077,2024-04-12,4,Card
O02725,C0408,P067,2023-01-25,3,Online
O02726,C0552,P005,2023-05-01,1,Cash
O02727,C0808,P040,2023-04-18,1,Cash
O02728,C0930,P014,2023-05-31,3,Cash
O02729,C0220,P028,2023-04-14,2,Cash
O02730,C0440,P054,2023-11-14,4,Online
O02731,C1075,P013,2024-03-09,2,Cash
O02732,C0650,P006,2023-08-18,1,Online
O02733,C0307,P014,2023-05-17,3,Card
O02734,C0725,P023,2023-01-19,4,Cash
O02735,C1084,P016,2023-11-12,5,Online
O02736,C1150,P008,2023-08-31,5,Online
O02737,C0270,P062,2024-03-03,1,Cash
O02738,C0266,P031,2023-07-04,5,Online
O02739,C0714,P052,2023-10-13,2,Card
O02740,C0678,P072,2024-04-23,4,Cash
O02741,C0665,P075,2023-01-30,5,Cash
O02742,C0922,P069,2024-02-10,4,Cash
O02743,C0344,P018,2023-06-02,4,Online
O02744,C1045,P044,2023-06-22,3,Online
O02745,C0696,P076,2023-11-20,4,Cash
O02746,C0650,P079,2024-02-12,3,Card
O02747,C0264,P039,2023-09-15,5,Card
O02748,C0170,P055,2024-05-10,3,Card
O02749,C0013,P006,2023-03-11,1,Card
O02750,C0629,P048,2024-02-15,2,Online
O02751,C0476,P010,2023-11-28,2,Card
O02752,C0238,P042,2023-11-26,3,Card
O02753,C0012,P042,2023-04-17,3,Cash
O02754,C1069,P027,2023-01-18,4,Online
O02755,C0374,P013,2024-01-13,3,Cash
O02756,C1065,P068,2023-05-26,5,Cash
O02757,C1005,P019,2023-07-17,4,Online
O02758,C0455,P055,2024-04-24,4,Online
O02759,C0904,P038,2024-02-08,4,Card
O02760,C0014,P017,2024-01-18,3,Online
O02761,C0344,P048,2024-01-14,3,Card
O02762,C0143,P068,2024-05-01,2,Card
O02763,C1113,P014,2023-12-29,2,Card
O02764,C0129,P017,2024-03-04,2,Online
O02765,C0015,P040,2023-03-15,5,Card
O02766,C0773,P002,2023-01-31,1,Online
O02767,C0851,P034,2023-05-06,4,Card
O02768,C1133,P060,2023-04-15,3,Card
O02769,C0339,P061,2023-09-30,4,Online
O02770,C0179,P059,2023-12-28,2,Card
O02771,C0717,P062,2024-04-05,4,Cash
O02772,C0744,P072,2023-05-14,3,Cash
O02773,C0777,P020,2023-03-11,5,Card
O02774,C0292,P080,2023-06-16,1,Online
O02775,C0929,P049,2024-02-23,5,Card
O02776,C0210,P051,2024-01-09,1,Online
O02777,C0373,P057,2024-03-20,1,Online
O02778,C0360,P009,2023-08-29,4,Online
O02779,C0407,P057,2023-04-21,2,Online
O02780,C1194,P024,2023-12-02,1,Cash
O02781,C0354,P020,2023-04-04,5,Online
O02782,C0439,P053,2024-04-10,2,Card
O02783,C0875,P042,2024-01-11,5,Card
O02784,C0621,P031,2023-11-24,5,Online
O02785,C0485,P022,2023-03-15,3,Online
O02786,C0501,P074,2023-07-06,5,Card
O02787,C1139,P040,2023-06-13,3,Cash
O02788,C1002,P060,2023-03-04,4,Card
O02789,C0806,P038,2023-03-24,2,Card
O02790,C0682,P034,2023-10-20,3,Online
O02791,C1021,P079,2024-02-20,1,Card
O02792,C0916,P078,2024-04-02,5,Cash
O02793,C0383,P074,2023-01-02,2,Cash
O02794,C0332,P008,2023-02-05,3,Card
O02795,C0960,P068,2023-12-08,4,Online
O02796,C0439,P063,2023-02-27,3,Card
O02797,C1144,P067,2023-10-24,2,Card
O02798,C0058,P013,2023-03-18,2,Cash
O02799,C0112,P071,2023-07-23,2,Card
O02800,C0092,P034,2023-01-20,5,Cash
O02801,C0954,P067,2023-11-07,5,Online
O02802,C1166,P057,2024-03-18,3,Online
O02803,C0763,P066,2023-04-18,3,Card
O02804,C1096,P051,2023-05-02,1,Card
O02805,C0036,P036,2023-04-14,3,Card
O02806,C0795,P011,2024-04-17,5,Online
O02807,C0225,P059,2023-06-14,1,Cash
O02808,C0334,P027,2024-03-03,5,Card
O02809,C0306,P074,2023-01-12,2,Online
O02810,C0714,P004,2024-04-27,1,Cash
O02811,C0979,P036,2023-04-12,5,Card
O02812,C0403,P001,2023-01-30,5,Cash
O02813,C0170,P027,2023-08-29,5,Cash
O02814,C0236,P019,2023-02-17,4,Card
O02815,C0310,P020,2023-11-21,1,Card
O02816,C0242,P059,2023-03-22,4,Cash
O02817,C0286,P007,2024-01-21,1,Online
O02818,C0183,P015,2024-01-30,1,Cash
O02819,C0215,P017,2023-07-26,2,Card
O02820,C0066,P058,2023-03-03,2,Online
O02821,C1084,P057,2023-06-25,2,Card
O02822,C0439,P005,2024-04-18,3,Online
O02823,C0884,P049,2023-04-09,3,Card
O02824,C0028,P023,2023-10-02,4,Online
O02825,C0618,P067,2024-03-24,1,Card
O02826,C0578,P023,2024-01-27,1,Card
O02827,C0047,P072,2023-05-26,4,Online
O02828,C0288,P044,2023-09-26,1,Online
O02829,C0669,P018,2023-12-07,2,Online
O02830,C0770,P017,2023-05-27,1,Online
O02831,C0752,P045,2023-04-10,4,Card
O02832,C0003,P028,2024-02-19,5,Online
O02833,C0263,P075,2023-06-26,4,Card
O02834,C0200,P030,2024-02-02,4,Card
O02835,C0565,P025,2023-03-14,4,Cash
O02836,C0669,P070,2023-10-09,3,Cash
O02837,C0267,P028,2023-06-07,1,Cash
O02838,C0154,P020,2024-04-27,1,Card
O02839,C0111,P055,2023-09-04,1,Cash
O02840,C0332,P062,2023-11-11,2,Online
O02841,C0570,P008,2023-09-11,2,Online
O02842,C0126,P057,2023-11-14,1,Cash
O02843,C0046,P053,2023-08-07,2,Card
O02844,C0577,P068,2023-03-06,1,Cash
O02845,C0535,P021,2023-06-13,1,Card
O02846,C0585,P005,2023-12-26,2,Card
O02847,C0035,P079,2023-03-05,3,Cash
O02848,C1017,P073,2024-05-04,4,Cash
O02849,C0632,P080,2023-08-05,1,Cash
O02850,C0713,P048,2023-08-15,3,Cash
O02851,C0354,P032,2024-03-07,3,Cash
O02852,C0218,P018,2024-03-06,3,Cash
O02853,C0006,P015,2023-08-11,1,Online
O02854,C0243,P066,2023-01-31,1,Card
O02855,C0055,P053,2023-04-17,5,Card
O02856,C0921,P052,2023-02-21,3,Card
O02857,C0332,P055,2023-09-08,5,Card
O02858,C0027,P067,2023-10-06,1,Online
O02859,C0751,P058,2023-12-10,1,Card
O02860,C0063,P014,2023-10-31,3,Online
O02861,C0950,P011,2023-02-01,2,Online
O02862,C0837,P058,2023-01-22,1,Card
O02863,C0947,P030,2023-01-28,3,Card
O02864,C0098,P037,2024-05-11,3,Online
O02865,C0565,P063,2024-05-03,3,Card
O02866,C0821,P023,2024-02-15,1,Online
O02867,C0051,P003,2023-04-11,5,Cash
O02868,C0715,P069,2023-04-04,5,Online
O02869,C0916,P055,2023-07-01,4,Online
O02870,C1017,P004,2023-05-10,2,Card
O02871,C0012,P043,2023-10-15,2,Online
O02872,C0411,P078,2024-02-16,4,Card
O02873,C0901,P033,2024-02-26,4,Cash
O02874,C0305,P011,2023-08-12,3,Online
O02875,C1075,P031,2023-02-02,2,Online
O02876,C0973,P003,2024-03-13,1,Card
O02877,C0826,P054,2023-05-17,4,Card
O02878,C0677,P076,2023-06-09,1,Card
O02879,C0239,P007,2024-02-12,4,Online
O02880,C0958,P016,2023-09-06,3,Card
O02881,C0538,P075,2023-01-11,2,Online
O02882,C1131,P009,2024-01-29,5,Online
O02883,C0553,P074,2024-03-15,1,Cash
O02884,C0135,P041,2023-05-08,2,Card
O02885,C1028,P005,2023-05-11,5,Cash
O02886,C1018,P051,2023-11-28,5,Online
O02887,C0459,P009,2023-09-10,2,Cash
O02888,C0900,P016,2023-10-30,4,Cash
O02889,C1140,P038,2023-11-05,1,Cash
O02890,C0783,P013,2024-04-09,2,Card
O02891,C0588,P007,2023-09-06,4,Cash
O02892,C0546,P032,2023-10-20,2,Card
O02893,C0661,P056,2024-01-26,2,Card
O02894,C1056,P076,2024-01-13,5,Cash
O02895,C1165,P015,2023-10-26,5,Cash
O02896,C0031,P009,2024-02-18,3,Card
O02897,C0883,P018,2024-03-28,1,Card
O02898,C0105,P066,2023-08-28,4,Online
O02899,C0352,P014,2024-03-08,1,Cash
O02900,C0325,P004,2023-01-29,3,Card
O02901,C1118,P011,2024-03-11,2,Cash
O02902,C1171,P066,2023-12-17,5,Online
O02903,C1198,P058,2024-03-29,2,Card
O02904,C0911,P003,2023-02-12,5,Online
O02905,C0594,P066,2023-11-17,1,Card
O02906,C1120,P052,2024-05-11,3,Cash
O02907,C0284,P021,2023-10-01,1,Cash
O02908,C0730,P067,2024-04-29,5,Online
O02909,C0478,P074,2024-04-19,4,Online
O02910,C0897,P002,2023-07-11,5,Card
O02911,C0053,P034,2023-02-01,5,Card
O02912,C0972,P041,2023-08-03,4,Online
O02913,C0369,P025,2023-02-17,4,Online
O02914,C0614,P077,2023-02-13,4,Card
O02915,C0173,P021,2024-01-27,5,Cash
O02916,C0554,P022,2023-12-12,5,Online
O02917,C1147,P065,2023-08-05,2,Cash
O02918,C0804,P075,2024-01-07,4,Online
O02919,C0103,P035,2023-11-22,1,Online
O02920,C0470,P016,2023-07-01,3,Card
O02921,C1190,P055,2024-02-09,1,Cash
O02922,C0091,P064,2023-08-07,5,Online
O02923,C0363,P063,2023-05-08,3,Online
O02924,C1133,P072,2024-04-02,2,Cash
O02925,C0773,P046,2024-01-06,1,Cash
O02926,C0816,P024,2023-10-25,3,Online
O02927,C0864,P037,2023-01-24,5,Cash
O02928,C1120,P032,2023-07-16,3,Online
O02929,C0053,P035,2023-08-08,4,Online
O02930,C0311,P009,2023-06-09,4,Card
O02931,C1149,P044,2023-03-20,1,Cash
O02932,C0328,P046,2023-03-14,5,Card
O02933,C0833,P036,2024-02-27,5,Online
O02934,C0001,P065,2023-03-06,5,Card
O02935,C1095,P052,2023-05-17,5,Online
O02936,C0467,P079,2023-09-14,1,Cash
O02937,C0530,P051,2023-03-12,4,Card
O02938,C1080,P057,2024-01-21,5,Online
O02939,C0871,P003,2023-02-04,5,Card
O02940,C0615,P010,2023-02-15,2,Card
O02941,C0509,P046,2023-10-28,5,Online
O02942,C0335,P027,2024-02-22,4,Card
O02943,C0437,P061,2023-04-30,4,Card
O02944,C0383,P032,2023-06-24,1,Cash
O02945,C1140,P066,2023-06-14,1,Cash
O02946,C0045,P022,2023-06-20,3,Cash
O02947,C0619,P064,2024-01-20,2,Cash
O02948,C0200,P055,2023-03-05,3,Online
O02949,C0396,P038,2023-01-17,3,Card
O02950,C1162,P054,2024-02-08,4,Card
O02951,C0992,P009,2023-08-29,5,Card
O02952,C0530,P077,2023-12-25,5,Online
O02953,C1120,P006,2024-01-21,5,Online
O02954,C0006,P052,2024-05-04,4,Online
O02955,C0199,P035,2023-03-16,1,Cash
O02956,C0848,P067,2023-05-19,1,Card
O02957,C0669,P080,2024-03-05,2,Cash
O02958,C0772,P034,2023-11-17,5,Cash
O02959,C1103,P080,2023-11-12,2,Online
O02960,C1192,P051,2024-05-14,5,Online
O02961,C0639,P065,2023-08-14,4,Online
O02962,C0185,P042,2023-06-09,3,Online
O02963,C0643,P007,2023-05-14,1,Card
O02964,C0277,P077,2023-11-11,2,Card
O02965,C0979,P047,2024-03-08,2,Online
O02966,C0782,P006,2024-04-20,3,Card
O02967,C0972,P011,2023-02-06,4,Online
O02968,C0127,P030,2024-01-08,5,Online
O02969,C1138,P051,2024-01-21,2,Cash
O02970,C0510,P053,2023-06-10,2,Card
O02971,C1187,P034,2023-09-21,3,Cash
O02972,C0115,P049,2023-11-03,4,Card
O02973,C0051,P077,2023-01-26,5,Cash
O02974,C0279,P039,2024-02-18,5,Online
O02975,C0367,P007,2023-05-09,3,Cash
O02976,C0562,P072,2023-07-12,5,Cash
O02977,C1019,P053,2023-08-09,1,Cash
O02978,C0893,P034,2024-02-09,2,Card
O02979,C0637,P041,2024-02-24,4,Cash
O02980,C0908,P044,2023-09-08,5,Card
O02981,C0923,P040,2023-10-20,3,Card
O02982,C1038,P078,2023-04-09,1,Cash
O02983,C0497,P048,2023-03-08,3,Cash
O02984,C0781,P017,2024-03-24,2,Cash
O02985,C0593,P007,2023-06-22,1,Cash
O02986,C0685,P078,2023-11-20,5,Cash
O02987,C0110,P002,2023-04-28,4,Card
O02988,C0383,P016,2024-03-14,2,Card
O02989,C0371,P058,2023-05-31,4,Cash
